Date,ADA-USD,ATOM-USD,AVAX-USD,AXS-USD,BTC-USD,ETH-USD,LINK-USD,LUNA1-USD,MATIC-USD,SOL-USD
2017-10-21,,,,,6031.60009765625,,,,,
2017-10-22,,,,,6008.419921875,,,,,
2017-10-23,,,,,5930.31982421875,,,,,
2017-10-24,,,,,5526.64013671875,,,,,
2017-10-25,,,,,5750.7998046875,,,,,
2017-10-26,,,,,5904.830078125,,,,,
2017-10-27,,,,,5780.89990234375,,,,,
2017-10-28,,,,,5753.08984375,,,,,
2017-10-29,,,,,6153.85009765625,,,,,
2017-10-30,,,,,6130.52978515625,,,,,
2017-10-31,,,,,6468.39990234375,,,,,
2017-11-01,,,,,6767.31005859375,,,,,
2017-11-02,,,,,7078.5,,,,,
2017-11-03,,,,,7207.759765625,,,,,
2017-11-04,,,,,7379.9501953125,,,,,
2017-11-05,,,,,7407.41015625,,,,,
2017-11-06,,,,,7022.759765625,,,,,
2017-11-07,,,,,7144.3798828125,,,,,
2017-11-08,,,,,7459.68994140625,,,,,
2017-11-09,0.03205300122499466,,,,7143.580078125,320.8840026855469,0.2239689975976944,,,
2017-11-10,0.027118999511003494,,,,6618.14013671875,299.25299072265625,0.1876019984483719,,,
2017-11-11,0.02743699960410595,,,,6357.60009765625,314.6809997558594,0.17976999282836914,,,
2017-11-12,0.023977000266313553,,,,5950.06982421875,307.9079895019531,0.17089800536632538,,,
2017-11-13,0.025807999074459076,,,,6559.490234375,316.71600341796875,0.18307100236415863,,,
2017-11-14,0.02622999995946884,,,,6635.75,337.6310119628906,0.1881140023469925,,,
2017-11-15,0.026444999501109123,,,,7315.5400390625,333.35699462890625,0.18613800406455994,,,
2017-11-16,0.027580000460147858,,,,7871.68994140625,330.92401123046875,0.16976100206375122,,,
2017-11-17,0.025772999972105026,,,,7708.990234375,332.3940124511719,0.15964899957180023,,,
2017-11-18,0.0263689998537302,,,,7790.14990234375,347.61199951171875,0.17087200284004211,,,
2017-11-19,0.028084000572562218,,,,8036.490234375,354.385986328125,0.1623540073633194,,,
2017-11-20,0.02958099916577339,,,,8200.6396484375,366.7300109863281,0.1621830016374588,,,
2017-11-21,0.02833000011742115,,,,8071.259765625,360.4010009765625,0.15497200191020966,,,
2017-11-22,0.02854900062084198,,,,8253.5498046875,380.6520080566406,0.16851499676704407,,,
2017-11-23,0.02744399942457676,,,,8038.77001953125,410.1659851074219,0.16438399255275726,,,
2017-11-24,0.02838199958205223,,,,8253.6904296875,474.9110107421875,0.1929209977388382,,,
2017-11-25,0.03044700063765049,,,,8790.919921875,466.2760009765625,0.18095900118350983,,,
2017-11-26,0.03633200004696846,,,,9330.5498046875,471.3299865722656,0.182888001203537,,,
2017-11-27,0.050592999905347824,,,,9818.349609375,480.3550109863281,0.1841679960489273,,,
2017-11-28,0.11974400281906128,,,,10058.7998046875,472.9020080566406,0.17642399668693542,,,
2017-11-29,0.08971799910068512,,,,9888.6103515625,427.52301025390625,0.14525499939918518,,,
2017-11-30,0.11988300085067749,,,,10233.599609375,447.114013671875,0.1704609990119934,,,
2017-12-01,0.1313520073890686,,,,10975.599609375,466.5400085449219,0.177823007106781,,,
2017-12-02,0.13235099613666534,,,,11074.599609375,463.4490051269531,0.20789800584316254,,,
2017-12-03,0.13180699944496155,,,,11323.2001953125,465.8529968261719,0.23062899708747864,,,
2017-12-04,0.13586999475955963,,,,11657.2001953125,470.2040100097656,0.22958099842071533,,,
2017-12-05,0.12748800218105316,,,,11916.7001953125,463.281005859375,0.3138769865036011,,,
2017-12-06,0.11783900111913681,,,,14291.5,428.5880126953125,0.2915700078010559,,,
2017-12-07,0.10550100356340408,,,,17899.69921875,434.4079895019531,0.2600640058517456,,,
2017-12-08,0.11546500027179718,,,,16569.400390625,456.031005859375,0.24522599577903748,,,
2017-12-09,0.11960899829864502,,,,15178.2001953125,473.50201416015625,0.23885899782180786,,,
2017-12-10,0.11028099805116653,,,,15455.400390625,441.72100830078125,0.2528980076313019,,,
2017-12-11,0.12138299643993378,,,,16936.80078125,515.135986328125,0.2605920135974884,,,
2017-12-12,0.1338910013437271,,,,17415.400390625,651.4310302734375,0.2314240038394928,,,
2017-12-13,0.1342809945344925,,,,16408.19921875,702.7670288085938,0.26187801361083984,,,
2017-12-14,0.24075299501419067,,,,16564.0,695.8159790039062,0.30850300192832947,,,
2017-12-15,0.21346700191497803,,,,17706.900390625,684.447998046875,0.3207930028438568,,,
2017-12-16,0.4046649932861328,,,,19497.400390625,696.208984375,0.34139299392700195,,,
2017-12-17,0.5130109786987305,,,,19140.80078125,719.9749755859375,0.4175960123538971,,,
2017-12-18,0.5181980133056641,,,,19114.19921875,794.64501953125,0.4349069893360138,,,
2017-12-19,0.5312730073928833,,,,17776.69921875,826.822998046875,0.4393559992313385,,,
2017-12-20,0.4861510097980499,,,,16624.599609375,819.0859985351562,0.3727959990501404,,,
2017-12-21,0.477851003408432,,,,15802.900390625,821.06298828125,0.42428699135780334,,,
2017-12-22,0.407150000333786,,,,13831.7998046875,674.8599853515625,0.4268780052661896,,,
2017-12-23,0.41402700543403625,,,,14699.2001953125,719.3870239257812,0.5776799917221069,,,
2017-12-24,0.39002901315689087,,,,13925.7998046875,694.1480102539062,0.5441619753837585,,,
2017-12-25,0.416363000869751,,,,14026.599609375,765.833984375,0.5019329786300659,,,
2017-12-26,0.42846500873565674,,,,16099.7998046875,773.8359985351562,0.5214210152626038,,,
2017-12-27,0.41417598724365234,,,,15838.5,762.8419799804688,0.5055009722709656,,,
2017-12-28,0.4077009856700897,,,,14606.5,737.0230102539062,0.5066969990730286,,,
2017-12-29,0.5292990207672119,,,,14656.2001953125,753.5919799804688,0.4863480031490326,,,
2017-12-30,0.6392430067062378,,,,12952.2001953125,717.2570190429688,0.5861279964447021,,,
2017-12-31,0.719694972038269,,,,14156.400390625,756.7329711914062,0.6015520095825195,,,
2018-01-01,0.7286570072174072,,,,13657.2001953125,772.6409912109375,0.7335630059242249,,,
2018-01-02,0.7825869917869568,,,,14982.099609375,884.4439697265625,0.6737120151519775,,,
2018-01-03,1.0796600580215454,,,,15201.0,962.719970703125,0.6811670064926147,,,
2018-01-04,1.1141200065612793,,,,15599.2001953125,980.9219970703125,0.9843680262565613,,,
2018-01-05,0.9995589852333069,,,,17429.5,997.719970703125,0.9074860215187073,,,
2018-01-06,1.02715003490448,,,,17527.0,1041.6800537109375,1.0635700225830078,,,
2018-01-07,1.0085200071334839,,,,16477.599609375,1153.1700439453125,1.2704600095748901,,,
2018-01-08,0.8990020155906677,,,,15170.099609375,1148.530029296875,1.3773000240325928,,,
2018-01-09,0.8147429823875427,,,,14595.400390625,1299.739990234375,1.228279948234558,,,
2018-01-10,0.7931209802627563,,,,14973.2998046875,1255.8199462890625,1.1887099742889404,,,
2018-01-11,0.6884120106697083,,,,13405.7998046875,1154.9300537109375,1.0103299617767334,,,
2018-01-12,0.8975080251693726,,,,13980.599609375,1273.199951171875,1.0515600442886353,,,
2018-01-13,0.8841239809989929,,,,14360.2001953125,1396.4200439453125,1.1012300252914429,,,
2018-01-14,0.802262008190155,,,,13772.0,1366.77001953125,1.0108400583267212,,,
2018-01-15,0.7785869836807251,,,,13819.7998046875,1291.9200439453125,0.8776879906654358,,,
2018-01-16,0.626492977142334,,,,11490.5,1053.68994140625,0.7564529776573181,,,
2018-01-17,0.6291019916534424,,,,11188.599609375,1014.25,0.6986340284347534,,,
2018-01-18,0.6598430275917053,,,,11474.900390625,1036.280029296875,0.7442299723625183,,,
2018-01-19,0.6504979729652405,,,,11607.400390625,1039.0999755859375,0.8129050135612488,,,
2018-01-20,0.7075099945068359,,,,12899.2001953125,1155.1500244140625,1.2193000316619873,,,
2018-01-21,0.6131629943847656,,,,11600.099609375,1049.5799560546875,0.88782799243927,,,
2018-01-22,0.5704579949378967,,,,10931.400390625,1003.260009765625,0.8028579950332642,,,
2018-01-23,0.5630699992179871,,,,10868.400390625,986.22900390625,0.8019170165061951,,,
2018-01-24,0.6222079992294312,,,,11359.400390625,1058.780029296875,0.7928630113601685,,,
2018-01-25,0.6374949812889099,,,,11259.400390625,1056.030029296875,0.76043701171875,,,
2018-01-26,0.6233819723129272,,,,11171.400390625,1055.1700439453125,0.7098529934883118,,,
2018-01-27,0.616832971572876,,,,11440.7001953125,1107.0699462890625,0.7806749939918518,,,
2018-01-28,0.6702859997749329,,,,11786.2998046875,1246.010009765625,0.7606009840965271,,,
2018-01-29,0.6232039928436279,,,,11296.400390625,1182.3599853515625,0.6977120041847229,,,
2018-01-30,0.5319129824638367,,,,10106.2998046875,1071.1300048828125,0.5967779755592346,,,
2018-01-31,0.5193150043487549,,,,10221.099609375,1118.31005859375,0.6201459765434265,,,
2018-02-01,0.421671986579895,,,,9170.5400390625,1036.7900390625,0.520346999168396,,,
2018-02-02,0.39053401350975037,,,,8830.75,915.7849731445312,0.49457401037216187,,,
2018-02-03,0.438836008310318,,,,9174.91015625,964.0189819335938,0.5185580253601074,,,
2018-02-04,0.3793030083179474,,,,8277.009765625,834.6820068359375,0.4343709945678711,,,
2018-02-05,0.3273710012435913,,,,6955.27001953125,697.9509887695312,0.3415060043334961,,,
2018-02-06,0.36975300312042236,,,,7754.0,793.1220092773438,0.42524799704551697,,,
2018-02-07,0.34044700860977173,,,,7621.2998046875,757.0679931640625,0.3767710030078888,,,
2018-02-08,0.35658401250839233,,,,8265.58984375,817.8070068359375,0.411080002784729,,,
2018-02-09,0.3916020095348358,,,,8736.98046875,883.864990234375,0.4351939857006073,,,
2018-02-10,0.4058719873428345,,,,8621.900390625,860.4149780273438,0.41987401247024536,,,
2018-02-11,0.36976900696754456,,,,8129.97021484375,814.6599731445312,0.4161570072174072,,,
2018-02-12,0.38431501388549805,,,,8926.5703125,868.7069702148438,0.49028199911117554,,,
2018-02-13,0.3733139932155609,,,,8598.3095703125,845.2579956054688,0.5707589983940125,,,
2018-02-14,0.3969079852104187,,,,9494.6298828125,923.5609741210938,0.5682529807090759,,,
2018-02-15,0.40936800837516785,,,,10166.400390625,936.9760131835938,0.5652509927749634,,,
2018-02-16,0.4038099944591522,,,,10233.900390625,944.2100219726562,0.639627993106842,,,
2018-02-17,0.41988301277160645,,,,11112.7001953125,974.114990234375,0.6724870204925537,,,
2018-02-18,0.3856180012226105,,,,10551.7998046875,923.9210205078125,0.7617610096931458,,,
2018-02-19,0.3914720118045807,,,,11225.2998046875,943.864990234375,0.7743620276451111,,,
2018-02-20,0.37877899408340454,,,,11403.7001953125,895.3709716796875,0.6999260187149048,,,
2018-02-21,0.36444100737571716,,,,10690.400390625,849.9710083007812,0.653668999671936,,,
2018-02-22,0.3378709852695465,,,,10005.0,812.844970703125,0.6019229888916016,,,
2018-02-23,0.3452579975128174,,,,10301.099609375,864.1890258789062,0.6747909784317017,,,
2018-02-24,0.3229660093784332,,,,9813.0703125,840.5150146484375,0.6509580016136169,,,
2018-02-25,0.34403300285339355,,,,9664.73046875,844.8099975585938,0.6757150292396545,,,
2018-02-26,0.3383350074291229,,,,10366.7001953125,869.3150024414062,0.6914460062980652,,,
2018-02-27,0.33553600311279297,,,,10725.599609375,878.2650146484375,0.7239570021629333,,,
2018-02-28,0.31258100271224976,,,,10397.900390625,855.198974609375,0.6614469885826111,,,
2018-03-01,0.30439698696136475,,,,10951.0,872.2000122070312,0.6630650162696838,,,
2018-03-02,0.293503999710083,,,,11086.400390625,856.85302734375,0.6527420282363892,,,
2018-03-03,0.297105997800827,,,,11489.7001953125,857.2249755859375,0.6287059783935547,,,
2018-03-04,0.3007870018482208,,,,11512.599609375,866.677978515625,0.592818021774292,,,
2018-03-05,0.2976219952106476,,,,11573.2998046875,853.6840209960938,0.5867379903793335,,,
2018-03-06,0.2853569984436035,,,,10779.900390625,816.9509887695312,0.5338699817657471,,,
2018-03-07,0.2472810000181198,,,,9965.5703125,752.8309936523438,0.5211480259895325,,,
2018-03-08,0.22174300253391266,,,,9395.009765625,704.5960083007812,0.48642200231552124,,,
2018-03-09,0.2222069948911667,,,,9337.5498046875,728.916015625,0.48087701201438904,,,
2018-03-10,0.2098730057477951,,,,8866.0,686.8900146484375,0.4677099883556366,,,
2018-03-11,0.22349800169467926,,,,9578.6298828125,723.3389892578125,0.5135239958763123,,,
2018-03-12,0.22372199594974518,,,,9205.1201171875,699.8309936523438,0.5101979970932007,,,
