Date,ADA-USD,ATOM-USD,AVAX-USD,AXS-USD,BTC-USD,ETH-USD,LINK-USD,LUNA1-USD,MATIC-USD,SOL-USD
2019-08-12,0.0547959990799427,3.6361100673675537,,,11528.189453125,216.14256286621094,2.4638760089874268,1.3900519609451294,0.01822800002992153,
2019-08-13,0.053011998534202576,3.341187000274658,,,11420.0498046875,211.38441467285156,2.442807912826538,1.4203189611434937,0.017170999199151993,
2019-08-14,0.05349599942564964,3.2827088832855225,,,10889.556640625,209.06643676757812,2.5578699111938477,1.4195070266723633,0.01724799908697605,
2019-08-15,0.048016998916864395,2.988697052001953,,,10437.4111328125,189.462158203125,2.4317619800567627,1.3574620485305786,0.015603999607264996,
2019-08-16,0.04753600060939789,3.0153698921203613,,,10524.349609375,188.9055938720703,2.4447391033172607,1.3322789669036865,0.014694999903440475,
2019-08-17,0.048044998198747635,2.947622060775757,,,10452.625,186.70314025878906,2.397439956665039,1.367661952972412,0.01473500020802021,
2019-08-18,0.05120899900794029,2.9946789741516113,,,10487.0703125,197.52249145507812,2.549614906311035,1.3341480493545532,0.014535999856889248,
2019-08-19,0.05081300064921379,2.9854350090026855,,,10916.0537109375,203.56015014648438,2.5911149978637695,1.3564649820327759,0.015923000872135162,
2019-08-20,0.050331000238657,2.9275429248809814,,,10947.0419921875,203.0159912109375,2.5372860431671143,2.060930013656616,0.015946000814437866,
2019-08-21,0.049226000905036926,2.884455919265747,,,10798.7294921875,197.02743530273438,2.388000011444092,1.332082986831665,0.015975000336766243,
2019-08-22,0.05116099864244461,2.7417149543762207,,,10232.99609375,194.41551208496094,2.2886059284210205,1.2966359853744507,0.01710600033402443,
2019-08-23,0.05026699975132942,2.7596099376678467,,,10442.443359375,195.906494140625,2.307197093963623,1.2296459674835205,0.017379000782966614,
2019-08-24,0.051190998405218124,2.739423990249634,,,10418.0205078125,194.7849884033203,2.2615699768066406,1.185060977935791,0.015449999831616879,
2019-08-25,0.052604999393224716,2.7410049438476562,,,10304.6220703125,192.163330078125,2.1878349781036377,1.2626429796218872,0.014991000294685364,
2019-08-26,0.050944000482559204,2.702256917953491,,,10512.328125,193.4421844482422,2.1629209518432617,1.2569680213928223,0.014658999629318714,
2019-08-27,0.049949999898672104,2.638485908508301,,,10381.328125,188.9631805419922,2.164001941680908,1.2285139560699463,0.014895999804139137,
2019-08-28,0.05033300071954727,2.602421998977661,,,10279.3662109375,187.93087768554688,2.110969066619873,1.1884160041809082,0.014595000073313713,
2019-08-29,0.04583499953150749,2.3298699855804443,,,9756.7861328125,173.99639892578125,1.9021910429000854,1.1919469833374023,0.012942000292241573,
2019-08-30,0.04585599899291992,2.231462001800537,,,9656.1240234375,170.7735137939453,1.8917670249938965,1.185286045074463,0.012401999905705452,
2019-08-31,0.04558499902486801,2.1747190952301025,,,9673.220703125,174.323974609375,1.849249005317688,1.1873530149459839,0.012331999838352203,
2019-09-01,0.04535700008273125,2.2264211177825928,,,9796.755859375,173.6968536376953,1.802770972251892,1.1771769523620605,0.01231599971652031,
2019-09-02,0.04611299932003021,2.1722829341888428,,,10396.591796875,180.1452178955078,1.8856970071792603,1.1694480180740356,0.013933000154793262,
2019-09-03,0.04739899933338165,2.220268964767456,,,10736.1044921875,182.34799194335938,1.9310319423675537,1.243003010749817,0.014863000251352787,
2019-09-04,0.04678900167346001,2.1634349822998047,,,10762.64453125,180.1365966796875,1.8597129583358765,1.2325090169906616,0.014592999592423439,
2019-09-05,0.04554300010204315,2.0497519969940186,,,10627.26953125,176.16390991210938,1.8611769676208496,1.190472960472107,0.015119999647140503,
2019-09-06,0.044762998819351196,2.2528269290924072,,,10898.76171875,177.7187042236328,1.8223470449447632,1.1858789920806885,0.014953999780118465,
2019-09-07,0.046585001051425934,2.2874720096588135,,,10558.673828125,180.8516082763672,1.809931993484497,1.1693569421768188,0.014077000319957733,
2019-09-08,0.04765300080180168,2.745551109313965,,,10595.6376953125,182.97708129882812,1.9017930030822754,1.1724560260772705,0.01408000010997057,
2019-09-09,0.047210998833179474,2.963874101638794,,,10450.3115234375,184.1494598388672,1.8706090450286865,1.1574749946594238,0.014580000191926956,
2019-09-10,0.04814000055193901,2.9340829849243164,,,10394.353515625,184.0634307861328,1.8291250467300415,1.1199220418930054,0.014394000172615051,
2019-09-11,0.04663899913430214,2.6983449459075928,,,10215.9482421875,181.75746154785156,1.8270599842071533,1.0981279611587524,0.013763999566435814,
2019-09-12,0.04641399905085564,3.2024080753326416,,,10442.25390625,181.99856567382812,1.7468509674072266,1.0682649612426758,0.013159000314772129,
2019-09-13,0.045795001089572906,3.2981069087982178,,,10441.4892578125,181.498291015625,1.7137750387191772,1.0653280019760132,0.013233000412583351,
2019-09-14,0.04708800092339516,3.2350480556488037,,,10422.1337890625,188.44692993164062,1.6358250379562378,1.0663460493087769,0.013425000011920929,
2019-09-15,0.04711399972438812,3.541264057159424,,,10387.03515625,190.3993377685547,1.65077805519104,1.0673470497131348,0.013287000358104706,
2019-09-16,0.047662001103162766,3.5630879402160645,,,10386.8671875,198.20497131347656,1.6408510208129883,1.055711030960083,0.013101000338792801,
2019-09-17,0.050429001450538635,3.441620111465454,,,10296.771484375,213.73194885253906,1.6601580381393433,1.0614219903945923,0.013798000290989876,
2019-09-18,0.05492100119590759,3.396951913833618,,,10275.9287109375,216.7115020751953,1.847965955734253,1.0564039945602417,0.014756999909877777,
2019-09-19,0.054614000022411346,3.307332992553711,,,10295.6689453125,222.87168884277344,1.9100170135498047,1.0435539484024048,0.01447799988090992,
2019-09-20,0.052556999027729034,3.2567529678344727,,,10285.8720703125,221.5985565185547,1.8788609504699707,1.820273995399475,0.013880999758839607,
2019-09-21,0.05334800109267235,3.2881109714508057,,,10188.09765625,220.9582977294922,1.8894050121307373,0.9877679944038391,0.013736000284552574,
2019-09-22,0.0519540011882782,3.0835959911346436,,,10074.4443359375,216.08624267578125,1.8895349502563477,0.9727180004119873,0.013426000252366066,
2019-09-23,0.04955499991774559,2.9193060398101807,,,10074.23828125,211.84051513671875,1.8893890380859375,0.9824180006980896,0.01294699963182211,
2019-09-24,0.04666600003838539,2.661349058151245,,,9804.3173828125,203.50054931640625,2.0649468898773193,0.9698950052261353,0.013172999955713749,
2019-09-25,0.04033400118350983,2.422745943069458,,,8744.828125,174.7197723388672,1.927649974822998,0.8495339751243591,0.011481000110507011,
2019-09-26,0.04028699919581413,2.3528220653533936,,,8515.685546875,171.69264221191406,1.7631479501724243,0.8477259874343872,0.011474999599158764,
2019-09-27,0.03992399945855141,2.293057918548584,,,8271.5205078125,175.61077880859375,1.6769609451293945,0.832148015499115,0.011051000095903873,
2019-09-28,0.03976599872112274,2.3107669353485107,,,8285.6171875,175.7787322998047,1.7082680463790894,0.8453059792518616,0.01143999956548214,
2019-09-29,0.03891700133681297,2.288228988647461,,,8261.70703125,175.21022033691406,1.753641963005066,0.8461359739303589,0.011331000365316868,
2019-09-30,0.03928700089454651,2.651531934738159,,,8314.2314453125,179.87220764160156,1.7706910371780396,1.0275349617004395,0.01102100033313036,
2019-10-01,0.03995800018310547,2.6468029022216797,,,8497.6923828125,185.0455322265625,1.8995280265808105,1.0761760473251343,0.011075000278651714,
2019-10-02,0.03951599821448326,2.617738962173462,,,8393.0419921875,180.8261260986328,2.021117925643921,0.9042850136756897,0.010920999571681023,
2019-10-03,0.03972800076007843,2.6568100452423096,,,8414.2275390625,180.79920959472656,2.0347890853881836,0.8340460062026978,0.010983999818563461,
2019-10-04,0.04038500040769577,2.6160800457000732,,,8260.0556640625,178.5520782470703,1.9984079599380493,0.7795000076293945,0.010823000222444534,
2019-10-05,0.03999299928545952,2.773751974105835,,,8215.5263671875,177.71324157714844,1.9825769662857056,0.7202469706535339,0.010768000036478043,
2019-10-06,0.04032300040125847,2.772830009460449,,,8161.41015625,177.3645477294922,2.2686359882354736,0.7445229887962341,0.0106819998472929,
2019-10-07,0.04189800098538399,2.945997953414917,,,8308.4501953125,182.35635375976562,2.4884729385375977,0.712119996547699,0.011126999743282795,
2019-10-08,0.042180001735687256,3.061501979827881,,,8332.71484375,184.35997009277344,2.627469062805176,0.7195749878883362,0.012745999731123447,
2019-10-09,0.04331300035119057,3.02341890335083,,,8627.7060546875,194.3004913330078,2.941925048828125,0.7064740061759949,0.014326999895274639,
2019-10-10,0.04264099895954132,2.9975430965423584,,,8625.2724609375,193.8969268798828,2.811619997024536,0.7523249983787537,0.016471000388264656,
2019-10-11,0.04216499999165535,2.9176061153411865,,,8721.7802734375,195.3188018798828,2.8055500984191895,0.7397990226745605,0.01772099919617176,
2019-10-12,0.04123599827289581,2.8744430541992188,,,8415.2421875,186.3048858642578,2.776331901550293,0.723143994808197,0.016604000702500343,
2019-10-13,0.04180099815130234,2.921329975128174,,,8470.98828125,185.07591247558594,2.6466569900512695,0.7213770151138306,0.01570099964737892,
2019-10-14,0.04216200113296509,3.121095895767212,,,8390.208984375,187.30361938476562,2.665086030960083,0.7109330296516418,0.016728999093174934,
2019-10-15,0.04194800183176994,3.1548900604248047,,,8410.71484375,187.75987243652344,2.5956599712371826,0.6718779802322388,0.015368999913334846,
2019-10-16,0.03995199874043465,2.955122947692871,,,8216.8125,181.66860961914062,2.418581008911133,0.5983560085296631,0.014498000033199787,
2019-10-17,0.03953300043940544,2.961138963699341,,,8134.83154296875,178.89955139160156,2.4849650859832764,0.5794289708137512,0.014585999771952629,
2019-10-18,0.03959399834275246,2.9272921085357666,,,8138.41357421875,178.17979431152344,2.505373001098633,0.5656449794769287,0.01450899988412857,
2019-10-19,0.03967199847102165,2.8095760345458984,,,8082.62939453125,175.6082305908203,2.400023937225342,0.5460860133171082,0.013899000361561775,
