Date,ADA-USD,ATOM-USD,AVAX-USD,AXS-USD,BTC-USD,ETH-USD,LINK-USD,LUNA1-USD,MATIC-USD,SOL-USD
2018-03-17,81096600.0,,,,4426149888,1267810048.0,9340520.0,,,
2018-03-18,189688992.0,,,,6639190016,2685499904.0,9742300.0,,,
2018-03-19,321964000.0,,,,6729110016,2046790016.0,8994920.0,,,
2018-03-20,249683008.0,,,,6361789952,1833680000.0,8897510.0,,,
2018-03-21,257686000.0,,,,6043129856,1781270016.0,12823600.0,,,
2018-03-22,201540000.0,,,,5530390016,1523459968.0,10720800.0,,,
2018-03-23,148850000.0,,,,5954120192,1596349952.0,9846940.0,,,
2018-03-24,132660000.0,,,,5664600064,1300009984.0,8999810.0,,,
2018-03-25,59349400.0,,,,4569880064,1151170048.0,8585700.0,,,
2018-03-26,117497000.0,,,,5921039872,1638880000.0,9116330.0,,,
2018-03-27,107510000.0,,,,5378250240,1617939968.0,6654480.0,,,
2018-03-28,60260800.0,,,,4935289856,1514179968.0,8432800.0,,,
2018-03-29,103465000.0,,,,6361229824,1970230016.0,8848710.0,,,
2018-03-30,119874000.0,,,,6289509888,1878130048.0,7631570.0,,,
2018-03-31,113124000.0,,,,4553269760,1323920000.0,7349410.0,,,
2018-04-01,100833000.0,,,,4532100096,1256930048.0,7962260.0,,,
2018-04-02,102697000.0,,,,4333440000,1102259968.0,7697230.0,,,
2018-04-03,155987008.0,,,,5499700224,1363399936.0,8705370.0,,,
2018-04-04,154800992.0,,,,4936000000,1287730048.0,8929810.0,,,
2018-04-05,113407000.0,,,,5639320064,1210680064.0,9738160.0,,,
2018-04-06,51827500.0,,,,3766810112,967105984.0,7671220.0,,,
2018-04-07,48205400.0,,,,3976610048,951475008.0,8668510.0,,,
2018-04-08,51093100.0,,,,3652499968,948488000.0,10058800.0,,,
2018-04-09,93021904.0,,,,4894060032,1478390016.0,9020550.0,,,
2018-04-10,55981300.0,,,,4272750080,1196000000.0,9540080.0,,,
2018-04-11,91793296.0,,,,4641889792,1439040000.0,10603500.0,,,
2018-04-12,488007008.0,,,,8906250240,2519360000.0,11536600.0,,,
2018-04-13,230412992.0,,,,7764460032,2419249920.0,11271600.0,,,
2018-04-14,113212000.0,,,,5191430144,1519079936.0,9167990.0,,,
2018-04-15,169798000.0,,,,5244480000,1726089984.0,10745200.0,,,
2018-04-16,678780992.0,,,,5631309824,1758979968.0,9864350.0,,,
2018-04-17,520975008.0,,,,6900879872,1760359936.0,11459000.0,,,
